species	BB_1	BB_2	BB_3	BB_4	BD_1	BD_2	BD_3	BD_4	BN_1	BN_2	BN_3	BN_4	CS_1	CS_2	CS_3	CS_4	CT_1	CT_2	CT_3	CT_4	FD_1	FD_2	FD_3	FD_4	FJ_1	FJ_2	FJ_3	FJ_4	FL_1	FL_2	FL_3	FL_4	JTW_1	JTW_2	JTW_3	JTW_4	LH_1	LH_2	LH_3	LH_4	WS_1	WS_2	WS_3	WS_4	WZ_1	WZ_2	WZ_3	WZ_4	XZY_1	XZY_2	XZY_3	XZY_4	YJC_1	YJC_2	YJC_3	YJC_4	YW_1	YW_2	YW_3	YW_4	YY_1	YY_2	YY_3	YY_4	ZG_1	ZG_2	ZG_3	ZG_4	ZX_1	ZX_2	ZX_3	ZX_4
s__Carassius_cuvieri	0.0	0.0	0.0	0.0	0.0	0.0	3.321928094887362	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.169925001442312	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	3.807354922057604	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
s__Carassius_gibelio	1.0	0.0	3.321928094887362	2.584962500721156	0.0	3.9068905956085187	4.087462841250339	0.0	1.584962500721156	1.0	1.0	1.584962500721156	8.467605550082997	1.0	0.0	4.087462841250339	1.0	2.807354922057604	2.807354922057604	2.584962500721156	0.0	1.0	3.584962500721156	1.0	3.321928094887362	0.0	4.0	0.0	1.0	1.0	1.584962500721156	1.0	1.0	0.0	7.011227255423254	3.584962500721156	1.584962500721156	1.584962500721156	1.0	2.584962500721156	0.0	4.169925001442312	5.754887502163468	0.0	0.0	5.977279923499917	2.584962500721156	0.0	0.0	12.372593033140745	3.0	0.0	0.0	3.9068905956085187	4.754887502163468	0.0	0.0	3.9068905956085187	3.584962500721156	0.0	0.0	0.0	1.0	0.0	1.0	5.129283016944966	2.584962500721156	0.0	0.0	0.0	1.0	0.0
s__Carassius_langsdorfii	0.0	0.0	0.0	0.0	0.0	0.0	3.321928094887362	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.584962500721156	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.584962500721156	0.0	0.0	0.0	6.584962500721156	0.0	0.0	1.0	4.523561956057013	0.0	0.0	0.0	10.581200581924957	0.0	0.0	0.0	5.727920454563199	0.0	0.0	0.0	1.584962500721156	0.0	0.0	0.0	3.9068905956085187	0.0	0.0	0.0	0.0	0.0
s__Cephalopholis_urodeta	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.066089190457772	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
s__Channa_gachua	1.584962500721156	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	10.756556322524087	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.584962500721156	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	2.321928094887362	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Chanodichthys_ilishaeformis	0.0	0.0	3.0	0.0	0.0	0.0	4.700439718141092	0.0	0.0	0.0	1.0	0.0	0.0	0.0	2.321928094887362	0.0	0.0	0.0	2.321928094887362	0.0	0.0	0.0	4.523561956057013	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.405141463136344	0.0	0.0	0.0	3.700439718141092	0.0	0.0	0.0	4.857980995127572	0.0	0.0	0.0	2.321928094887362	0.0	0.0	0.0	11.778487861222372	0.0	0.0	0.0	5.20945336562895	0.0	0.0	0.0	5.643856189774724	0.0	0.0	0.0	7.118941072723508	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0
s__Chanodichthys_mongolicus	10.099347810403193	3.169925001442312	0.0	11.528942415064895	14.235565522936465	6.409390936137702	4.087462841250339	5.491853096329675	4.0	3.321928094887362	0.0	7.426264754702098	4.523561956057013	4.459431618637297	1.0	8.214319120800766	12.474212937193943	1.584962500721156	0.0	7.954196310386875	9.493855449240822	12.644757592516257	0.0	2.584962500721156	3.584962500721156	6.507794640198696	2.807354922057604	3.807354922057604	10.442943495848729	6.6293566200796095	0.0	6.832890014164741	5.169925001442312	8.936637939002571	1.584962500721156	7.22881869049588	5.832890014164741	8.826548487290914	0.0	7.366322214245816	6.392317422778761	3.0	4.087462841250339	8.491853096329674	6.857980995127572	12.867471806961992	3.700439718141092	4.169925001442312	5.754887502163468	7.807354922057604	6.066089190457772	5.78135971352466	8.43879185257826	2.0	4.0	10.823367240046235	6.7414669864011465	1.0	5.0	5.882643049361842	2.0	7.011227255423254	9.35974956032233	3.0	5.0	7.577428828035749	10.656424863277781	5.754887502163468	3.700439718141092	12.387748100711294	0.0	2.584962500721156
s__Cirrhinus_mrigala	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Clupanodon_thrissa	0.0	0.0	0.0	0.0	0.0	11.75905593916017	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.247927513443585	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.807354922057604	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.392317422778761	0.0	0.0	0.0	3.169925001442312	0.0	0.0	0.0	4.459431618637297	0.0	0.0	0.0	1.0	0.0	0.0	0.0	5.087462841250339	0.0	0.0	0.0	1.0	0.0	0.0
s__Cobitis_choii	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.321928094887363	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Coilia_grayii	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.321928094887362	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Coilia_nasus	3.807354922057604	0.0	0.0	0.0	1.0	3.9068905956085187	0.0	3.9068905956085187	4.321928094887363	0.0	0.0	4.321928094887363	4.087462841250339	0.0	0.0	0.0	3.321928094887362	0.0	0.0	1.0	0.0	1.584962500721156	0.0	0.0	0.0	0.0	0.0	0.0	7.199672344836364	1.0	0.0	0.0	11.534789211480266	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	3.169925001442312	0.0	4.247927513443585	0.0	6.643856189774724	0.0	5.087462841250339	0.0	4.247927513443585	0.0	4.857980995127572	0.0	3.169925001442312	0.0	11.825753832883112	0.0	9.049848549450562	0.0	3.321928094887362	0.0	0.0	0.0	0.0	0.0	7.159871336778389	0.0	3.321928094887362	1.0	0.0	0.0	1.0
s__Coptodon_zillii	5.129283016944966	0.0	4.247927513443585	0.0	0.0	0.0	0.0	7.6293566200796095	5.247927513443585	0.0	2.807354922057604	0.0	5.087462841250339	0.0	1.584962500721156	3.321928094887362	4.954196310386875	0.0	3.0	7.679480099505446	6.426264754702098	0.0	5.426264754702098	2.321928094887362	1.0	0.0	0.0	1.584962500721156	6.285402218862249	0.0	0.0	2.584962500721156	10.481799431665753	0.0	9.900866807980748	0.0	12.148476582178278	0.0	3.584962500721156	4.754887502163468	0.0	0.0	0.0	6.894817763307944	1.0	0.0	0.0	1.0	0.0	0.0	0.0	13.231671202562785	0.0	0.0	0.0	6.807354922057604	0.0	0.0	0.0	6.700439718141092	0.0	0.0	0.0	7.417852514885898	0.0	0.0	0.0	7.876516946564999	1.0	0.0	0.0	3.321928094887362
s__Coreius_heterodon	0.0	0.0	1.0	6.599912842187128	0.0	0.0	0.0	3.169925001442312	0.0	0.0	0.0	13.241536333490616	0.0	0.0	0.0	7.839203788096944	0.0	0.0	1.0	7.321928094887363	0.0	0.0	2.807354922057604	2.321928094887362	0.0	0.0	0.0	3.584962500721156	0.0	0.0	0.0	3.807354922057604	0.0	0.0	7.539158811108031	7.169925001442312	0.0	0.0	1.584962500721156	11.217957697864113	0.0	0.0	0.0	2.807354922057604	0.0	0.0	0.0	8.573647187493322	0.0	0.0	0.0	3.0	0.0	0.0	0.0	8.654636028527968	0.0	0.0	0.0	2.584962500721156	0.0	0.0	0.0	1.584962500721156	0.0	0.0	0.0	6.491853096329675	0.0	0.0	0.0	5.087462841250339
s__Cottus_asper	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.321928094887362	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Cottus_czerskii	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.584962500721156	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Cottus_poecilopus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.807354922057604	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.39231742277876	0.0	0.0	0.0	2.0	0.0	0.0	0.0	7.066089190457772	0.0	0.0	0.0	1.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Cottus_rhotheus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Ctenopharyngodon_idella	4.087462841250339	6.392317422778761	5.087462841250339	9.041659151637214	2.807354922057604	11.296916206879288	1.0	12.274378153246364	4.321928094887363	12.995237170449057	2.321928094887362	7.599912842187128	4.643856189774724	14.463141170371706	10.623881490013458	10.005624549193879	5.643856189774724	6.554588851677638	3.321928094887362	9.18239435340453	4.807354922057604	7.044394119358453	3.4594316186372973	7.05528243550119	0.0	5.459431618637297	2.321928094887362	4.700439718141092	6.845490050944375	12.782179193831208	1.0	5.20945336562895	11.197216693110052	5.700439718141092	6.539158811108031	12.470658874060552	10.230020435705635	8.199672344836364	4.0	12.897656411251145	1.0	7.882643049361842	1.0	8.945443836377912	3.321928094887362	5.930737337562887	4.247927513443585	1.0	1.584962500721156	6.459431618637297	4.857980995127572	7.539158811108031	8.900866807980748	3.807354922057604	0.0	6.794415866350106	6.149747119504682	11.960364008877834	1.0	8.353146825498083	1.584962500721156	7.011227255423254	9.379378367071261	3.807354922057604	2.0	6.409390936137702	0.0	9.092757140919852	0.0	5.672425341971495	1.584962500721156	6.475733430966398
s__Culter_alburnus	0.0	0.0	0.0	0.0	0.0	3.4594316186372973	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.584962500721156	0.0	0.0	0.0	6.044394119358453	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.65687172561398	0.0	0.0	0.0	1.0	0.0	0.0	0.0	4.523561956057013	0.0	0.0	0.0	2.321928094887362	0.0	0.0	0.0	3.9068905956085187	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.643856189774724	0.0	0.0	0.0	0.0	0.0	0.0
s__Cyprinus_carpio	5.614709844115208	6.0	9.124121311829187	5.954196310386875	0.0	6.714245517666122	9.640244936222345	8.154818109052105	6.0	10.566054038171092	4.087462841250339	5.357552004618084	12.406205005418855	12.049848549450562	4.0	7.515699838284043	12.864379626186238	12.706711844980715	10.172427508645482	7.321928094887363	6.569855608330948	11.67815995754276	11.503328856626661	4.857980995127572	7.2761244052742375	6.794415866350106	10.646558710154547	3.0	11.705632387361415	8.897845456005511	12.880348808156027	2.0	11.074141462752506	10.985130373466898	10.52943055414615	11.32755264408124	12.110483309816226	6.584962500721156	5.584962500721156	7.965784284662087	5.247927513443585	5.727920454563199	9.44086916761087	7.383704292474052	7.303780748177103	7.392317422778761	9.912889336229961	2.0	6.044394119358453	13.550386066531285	7.523561956057013	7.139551352398794	6.303780748177103	11.371776644337924	11.79968636133125	5.954196310386875	4.247927513443585	5.614709844115208	10.088788238716907	7.6653359171851765	2.584962500721156	4.584962500721156	6.0	2.807354922057604	1.0	6.700439718141092	9.859534786382653	11.667998535672528	1.584962500721156	4.0	7.199672344836364	5.321928094887363
s__Decapterus_maruadsi	0.0	0.0	5.357552004618084	0.0	0.0	0.0	8.243173983472952	0.0	0.0	0.0	3.584962500721156	0.0	0.0	0.0	11.715961990255144	0.0	0.0	0.0	3.584962500721156	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	4.643856189774724	0.0	0.0	0.0	4.906890595608519	0.0	0.0	0.0	1.584962500721156	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.321928094887362	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
s__Elopichthys_bambusa	0.0	11.785452468158542	6.392317422778761	2.584962500721156	10.24198314969433	2.0	0.0	6.977279923499917	0.0	9.774787059601174	0.0	2.584962500721156	0.0	4.807354922057604	1.0	8.108524456778168	0.0	3.9068905956085187	0.0	2.0	0.0	0.0	1.0	1.0	0.0	5.523561956057013	0.0	6.3750394313469245	0.0	0.0	2.584962500721156	2.584962500721156	0.0	2.584962500721156	2.0	1.584962500721156	0.0	5.754887502163468	2.807354922057604	3.584962500721156	2.0	2.321928094887362	0.0	8.326429487122303	0.0	1.0	0.0	2.321928094887362	2.584962500721156	3.9068905956085187	0.0	6.584962500721156	4.754887502163468	10.311748315004959	0.0	7.118941072723508	3.9068905956085187	2.321928094887362	0.0	12.935901682267588	0.0	0.0	0.0	1.584962500721156	4.807354922057604	3.0	0.0	6.658211482751795	0.0	0.0	1.0	1.0
s__Engraulis_japonicus	2.321928094887362	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.584962500721156	0.0	0.0	5.807354922057604	2.807354922057604	0.0	0.0	1.0	2.0	0.0	0.0	0.0	3.584962500721156	0.0	0.0	5.614709844115208	0.0	0.0	0.0	4.392317422778761	0.0	0.0	0.0	5.285402218862249	1.584962500721156	0.0	0.0	0.0	9.330916878114618	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	12.54617100226735	0.0	2.0	0.0	0.0	0.0	0.0	0.0	6.022367813028454	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.807354922057604	0.0	1.584962500721156	0.0	1.0	0.0	0.0	0.0	5.129283016944966
s__Gambusia_affinis	2.807354922057604	0.0	0.0	0.0	0.0	4.392317422778761	0.0	0.0	2.584962500721156	0.0	0.0	0.0	11.510764167917891	0.0	0.0	0.0	3.700439718141092	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.392317422778761	1.0	0.0	0.0	1.0	6.672425341971495	0.0	0.0	2.807354922057604	0.0	0.0	0.0	2.807354922057604	0.0	0.0	0.0	0.0	12.506555530751323	0.0	0.0	0.0	1.0	0.0	0.0	0.0	4.954196310386875	0.0	0.0	0.0	3.321928094887362	0.0	0.0	0.0	4.584962500721156	0.0	0.0	0.0	1.0	0.0	0.0	0.0	5.044394119358453	0.0	0.0	0.0	0.0	0.0	0.0
s__Gambusia_holbrooki	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.087462841250339	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Glyptothorax_sinensis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.584962500721156	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Gnathopogon_herzensteini	3.169925001442312	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.517669388133811	0.0	0.0	0.0	2.807354922057604	0.0	0.0	0.0	3.169925001442312	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.807354922057604	0.0	0.0	0.0	3.584962500721156	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.426264754702098	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Gobio_gobio	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Gymnocypris_dobula	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.321928094887362	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Gymnocypris_namensis	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.51175265376738	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.700439718141092	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.321928094887362	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.247927513443585	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Hemibagrus_macropterus	0.0	2.321928094887362	1.0	0.0	3.321928094887362	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	1.584962500721156	0.0	0.0	0.0	1.584962500721156	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	1.584962500721156	0.0	0.0	0.0	2.0	0.0	0.0	0.0	8.79766152585376	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Hemiculter_eigenmanni	0.0	3.700439718141092	8.693486957499324	13.051208940914766	4.169925001442312	1.0	10.873444112515376	3.700439718141092	0.0	11.686062749895415	2.0	8.252665432450248	0.0	5.087462841250339	2.584962500721156	9.533329732305834	4.247927513443585	3.584962500721156	3.321928094887362	8.672425341971495	2.321928094887362	2.0	0.0	3.4594316186372973	2.0	0.0	5.392317422778761	3.700439718141092	10.80896417491926	0.0	4.321928094887363	8.204571144249204	4.087462841250339	3.0	4.0	8.62935662007961	0.0	5.087462841250339	4.523561956057013	8.027905996569885	0.0	0.0	4.906890595608519	9.586839787961827	3.321928094887362	1.0	10.970824901362617	3.4594316186372973	0.0	0.0	6.906890595608519	3.9068905956085187	0.0	0.0	7.199672344836364	4.643856189774724	5.554588851677638	0.0	5.459431618637297	4.954196310386875	1.0	0.0	5.78135971352466	2.321928094887362	0.0	0.0	3.169925001442312	3.9068905956085187	2.0	0.0	1.584962500721156	3.169925001442312
s__Hemiculter_leucisculus	3.4594316186372973	2.584962500721156	2.0	12.13249972962851	7.330916878114617	3.584962500721156	3.700439718141092	7.1799090900149345	0.0	4.523561956057013	0.0	7.285402218862249	0.0	4.0	0.0	10.199672344836364	4.643856189774724	3.169925001442312	0.0	9.144658242831882	2.0	8.471675214392045	1.584962500721156	5.78135971352466	0.0	1.584962500721156	0.0	4.321928094887363	3.584962500721156	2.584962500721156	1.0	7.539158811108031	0.0	9.377210530388552	2.321928094887362	11.849405100947758	2.807354922057604	4.247927513443585	1.0	8.243173983472952	3.0	3.700439718141092	0.0	8.912889336229961	1.584962500721156	5.392317422778761	4.392317422778761	3.169925001442312	1.584962500721156	4.643856189774724	3.0	4.584962500721156	4.700439718141092	2.807354922057604	3.4594316186372973	4.584962500721156	2.584962500721156	11.932214751968385	2.0	5.426264754702098	0.0	5.906890595608519	2.321928094887362	4.169925001442312	2.584962500721156	4.459431618637297	2.321928094887362	3.807354922057604	0.0	5.882643049361842	0.0	2.0
s__Hemiculterella_sauvagei	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.584962500721156	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Homatula_potanini	0.0	1.584962500721156	0.0	4.392317422778761	0.0	0.0	0.0	6.20945336562895	0.0	1.584962500721156	0.0	4.459431618637297	0.0	4.392317422778761	0.0	5.491853096329675	0.0	1.0	0.0	5.129283016944966	0.0	0.0	0.0	4.754887502163468	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	8.044394119358454	0.0	10.772314573921653	0.0	2.321928094887362	0.0	4.754887502163468	3.0	0.0	0.0	1.584962500721156	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.584962500721156	0.0	0.0	0.0	1.0	0.0	5.129283016944966	0.0	1.0	0.0	1.0	0.0	0.0
s__Homatula_variegata	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.700439718141092	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.584962500721156	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.459431618637297	0.0	0.0	0.0	0.0	0.0	0.0
